Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)	Density_edited(Kg/m3)
362	336	342.89593506	2044.67138672	528.3682251	28.65504265	0.37833449	3888190	-157108.859375	1892.77478027	2043.57397461
362	336	343.05615234	2047.2989502	525.65563965	30.22750854	0.37668833	3895930	-156037.8125	1900.61767578	2044.18615723
362	336	343.2166748	2046.37646484	526.637146	33.18692017	0.37727043	3871440	-154966.453125	1895.58557129	2044.85791016
362	336	343.37832642	2042.72619629	530.41558838	35.712883	0.37954316	3860790	-153895.59375	1888.46264648	2045.53027344
362	336	343.53991699	2043.02575684	530.09643555	36.17060852	0.37935749	3869560	-152060.671875	1887.33276367	2046.20202637
362	336	343.70095825	2044.76489258	528.28161621	36.16553116	0.37827399	3884660	-149446.859375	1892.95629883	2046.87414551
362	336	343.86135864	2046.74926758	526.2399292	36.02046204	0.37703142	3897770	-146802.953125	1900.25622559	2047.54626465
362	336	344.02124023	2048.30566406	524.65313721	35.57905197	0.37605572	3908850	-144159.5625	1906.03991699	2048.22192383
362	336	344.18063354	2049.97216797	522.94934082	34.53187561	0.37501815	3924910	-141515.640625	1912.55407715	2048.95239258
362	336	344.3392334	2052.57470703	520.2756958	32.89223862	0.37338868	3949290	-138871.78125	1922.66845703	2049.68334961
362	336	344.49707031	2054.95117188	517.86828613	31.59517097	0.37190875	3955650	-135661.03125	1929.26464844	2050.4140625
362	336	344.65524292	2054.07226563	518.80731201	29.67592239	0.37245503	3935280	-131660.671875	1926.20898438	2051.14501953
362	336	344.8140564	2051.86279297	521.03985596	27.89379501	0.37383509	3929230	-127423.640625	1919.76403809	2051.87548828
362	336	344.97265625	2052.38500977	520.50976563	27.40410042	0.37350905	3942280	-123187.53125	1921.90148926	2052.60693359
362	336	345.13031006	2055.63427734	517.24328613	27.38340187	0.37147275	3979210	-118950.5703125	1933.60070801	2053.36523438
362	336	345.28610229	2061.84667969	510.93328857	27.33938026	0.36760533	4039500	-114713.5546875	1957.92163086	2054.13452148
362	336	345.44006348	2067.7890625	505.0824585	27.49334908	0.36388189	4066390	-110207.71875	1977.77307129	2054.90332031
362	336	345.59405518	2067.57543945	505.29449463	27.84026527	0.36402571	4036170	-104930.7734375	1975.97058105	2055.67260742
362	336	345.74996948	2061.26171875	511.612	27.56888962	0.36795685	3969270	-99160.5078125	1953.78601074	2056.44165039
362	336	345.90826416	2053.45556641	519.45324707	26.75301361	0.37284327	3917450	-93391.21875	1926.63574219	2057.2109375
362	336	346.06793213	2049.2121582	523.78442383	26.39579964	0.37548524	3903610	-87620.8828125	1911.07287598	2057.98657227
362	336	346.22729492	2050.30908203	522.63446045	25.53840256	0.3748062	3933890	-81850.5234375	1913.84570313	2058.7734375
362	336	346.38497925	2055.43261719	517.35986328	23.90448189	0.37159795	3982160	-76080.1953125	1933.11340332	2059.56005859
362	336	346.54144287	2059.41308594	513.37542725	23.17510033	0.36912	3995280	-69643.1171875	1946.63842773	2060.34667969
362	336	346.69787598	2059.48901367	513.32495117	23.68085861	0.36907074	3983780	-62533.2734375	1947.12243652	2061.13354492
362	336	346.85491943	2057.51660156	515.30493164	24.92949867	0.37029904	3964300	-55407.4609375	1940.19458008	2061.92041016
362	336	347.01303101	2054.24682617	518.62591553	26.15909767	0.37234581	3935120	-48281.6875	1928.94421387	2062.70629883
362	336	347.17196655	2051.3840332	521.54364014	27.28917885	0.37413496	3920800	-41155.8671875	1918.62231445	2063.47705078
362	336	347.33111572	2050.84594727	522.06610107	28.25336075	0.37447068	3925750	-34030.046875	1915.78735352	2064.24804688
362	336	347.48986816	2051.97460938	520.92993164	28.55940056	0.37376368	3938640	-26608.7265625	1919.68688965	2065.01904297
362	336	347.6479187	2054.42700195	518.40643311	27.65075684	0.37223625	3961350	-18736.15039063	1929.27099609	2065.79003906
362	336	347.80514526	2056.93505859	515.85235596	25.60543633	0.37066475	3974710	-10703.48632813	1938.3963623	2066.56103516
362	336	347.96231079	2057.10473633	515.72088623	24.6281147	0.37056094	3966900	-2670.82055664	1938.71789551	2067.33081055
362	336	348.11990356	2055.85571289	517.01092529	24.43099594	0.37133881	3958520	5361.82958984	1935.24157715	2068.06835938
362	336	348.27752686	2055.70751953	517.15771484	24.38509941	0.37143156	3964070	13394.49902344	1934.5456543	2068.79052734
362	336	348.43475342	2057.16381836	515.68884277	24.42857552	0.37052405	3980970	21491.328125	1939.84533691	2069.51269531
362	336	348.59103394	2059.97338867	512.81109619	24.84118271	0.36876619	4001160	29800.74414063	1949.50549316	2070.23461914
362	336	348.74694824	2061.26098633	511.54751587	25.79247856	0.36796281	4002320	38261.41015625	1954.61157227	2070.95703125
362	336	348.90307617	2060.55664063	512.28063965	26.21954346	0.3684009	3992680	46722.08203125	1951.82763672	2071.6784668
362	336	349.05966187	2059.1862793	513.68475342	26.26860046	0.36925796	3986270	55182.75	1947.78674316	2072.37768555
362	336	349.21615601	2059.40283203	513.37957764	26.26860046	0.36912286	3986230	63643.42578125	1946.07751465	2073.0300293
362	336	349.37307739	2058.13525391	514.6427002	26.26860046	0.36991525	3966500	72104.140625	1941.09240723	2073.68164063
362	336	349.53103638	2054.38720703	518.49194336	26.27087021	0.37226221	3938860	80499.640625	1930.00817871	2074.33349609
362	336	349.68988037	2051.77124023	521.11938477	26.28107262	0.37389058	3922060	88830.96875	1919.04663086	2074.98535156
362	336	349.8493042	2049.71264648	523.2154541	26.31230927	0.37518045	3907330	97158.171875	1911.25305176	2075.63720703
362	336	350.00933838	2048.00219727	525.05859375	26.47499275	0.37624532	3907740	105485.53125	1905.61291504	2076.28686523
362	336	350.16864014	2050.24462891	522.55609131	26.49470139	0.37484697	3915170	113813.1875	1910.48632813	2076.83227539
362	336	350.32843018	2048.96289063	524.12524414	26.60048485	0.37564224	3918950	122140.6875	1913.25085449	2077.37548828
362	336	350.48706055	2052.38525391	520.53741455	27.45122719	0.37351102	3957290	130180.8046875	1923.39453125	2077.91796875
362	336	350.64379883	2058.5925293	514.30627441	27.50749969	0.3696225	4014380	137741.4375	1946.4543457	2078.46118164
362	336	350.79806519	2067.08203125	505.83126831	27.56022835	0.36433539	4083590	145108	1977.09020996	2079.00439453
362	336	350.94961548	2075.81030273	497.10980225	28.32071877	0.35886821	4109980	152475.078125	2010.03222656	2079.5456543
362	336	351.10189819	2073.57446289	499.6756897	28.52521706	0.36026138	4111200	159841.671875	2003.5201416	2080.01
362	336	351.25323486	2076.78051758	496.49441528	28.54686928	0.35826415	4161670	167208.25	2018.95910645	2080.41186523
362	336	351.40194702	2085.75097656	487.97854614	29.24534035	0.35265639	4189720	174546.59375	2037.90222168	2080.81420898
362	336	351.55105591	2084.52197266	489.09545898	29.7043457	0.35342103	4230810	181109.484375	2057.83935547	2081.21630859
362	336	351.69729614	2094.63769531	479.74816895	30.09955788	0.34710079	4257770	186944.453125	2072.16235352	2081.6184082
362	336	351.84414673	2092.28710938	481.9156189	30.16067123	0.34856617	4258840	192779.375	2077.78198242	2082.02050781
362	336	351.99035645	2094.77856445	479.62329102	30.15697861	0.34701455	4288580	198614.359375	2085.23144531	2082.42016602
362	336	352.13513184	2099.90551758	474.95114136	29.97903252	0.3438015	4350250	204449.15625	2106.41308594	2082.71069336
362	336	352.27749634	2108.71826172	467.05508423	28.9835968	0.33831498	4404440	210283.390625	2138.25073242	2082.97265625
362	336	352.41854858	2113.58398438	462.75238037	28.9	0.33525988	4449570	215983.46875	2161.89819336	2083.2355957
362	336	352.55792236	2117.95043945	458.94821167	28.9	0.33253703	4449750	220824.5625	2171.13208008	2083.49780273
362	336	352.69674683	2114.26879883	462.18154907	28.9	0.33482882	4402570	224958.625	2160.9440918	2083.76
362	336	352.84197998	2107.51513672	468.1635437	28.81513214	0.33905542	4348730	229092.8125	2136.80908203	2084.02246094
362	336	352.98580933	2103.37084961	471.84933472	28.42183113	0.34163544	4357540	233226.515625	2120.39819336	2084.2824707
362	336	353.12799072	2109.37695313	466.42980957	28.15462494	0.33788916	4443840	237360.625	2143.82739258	2084.43945313
362	336	353.26733398	2119.86206055	457.28219604	27.7113018	0.33133391	4490250	241494.609375	2182.55761719	2084.56884766
362	336	353.40646362	2120.89575195	456.42150879	27.58966827	0.33069053	4469400	245504.671875	2186.34472656	2084.69799805
362	336	353.546875	2115.97094727	460.64569092	27.49704361	0.33377436	4418490	248584.640625	2169.19702148	2084.82763672
362	336	353.6895752	2107.54516602	468.16659546	27.25175476	0.33902073	4320280	250874.25	2132.62597656	2084.95703125
362	336	353.8354187	2095.88354492	478.64578247	26.95425034	0.34632277	4247050	253163.1875	2091.12792969	2085.08618164
362	336	353.98303223	2089.70043945	484.2935791	26.17056084	0.3501901	4219130	255452.8125	2065.03369141	2085.2121582
362	336	354.1312561	2087.57202148	486.30029297	25.52708817	0.351515	4204930	257742.453125	2056.71386719	2085.22705078
362	336	354.27957153	2087.31860352	486.52709961	25.33977318	0.35167304	4218780	260031.90625	2056.29833984	2085.21875
362	336	354.42700195	2090.33618164	483.68948364	25.32379913	0.349794	4251470	262098.9375	2068.36376953	2085.21044922
362	336	354.57336426	2094.1965332	480.15423584	25.32379913	0.34737706	4277590	263134.75	2082.00830078	2085.2019043
362	336	354.71884155	2097.23144531	477.36001587	25.32379913	0.34547675	4302770	263368.53125	2094.90136719	2085.19335938
362	336	354.86376953	2099.40893555	475.36709595	25.36448669	0.34412077	4311980	263602.90625	2102.74023438	2085.18505859
362	336	355.00878906	2098.87817383	475.86456299	25.39209747	0.34445289	4293550	263837	2101.02661133	2085.1730957
362	336	355.1546936	2095.73681641	478.74130249	24.98745918	0.3464095	4261920	264070.875	2088.72387695	2085.02929688
362	336	355.30178833	2091.55712891	482.60549927	23.80929184	0.34902674	4225680	264305.25	2072.02832031	2084.88452148
362	336	355.4498291	2088.34106445	485.59765625	22.58423424	0.35103631	4210150	264127.3125	2060.14428711	2084.74023438
362	336	355.59799194	2088.48095703	485.47253418	22.16679764	0.35094872	4227360	262911.5	2061.37866211	2084.59570313
362	336	355.74475098	2092.84472656	481.39187622	22.83983994	0.34821638	4280990	261064.984375	2078.45239258	2084.45141602
362	336	355.88952637	2099.04248047	475.63989258	24.11868668	0.34435803	4328460	259218.28125	2100.0625	2084.30615234
362	336	356.03387451	2101.2578125	473.68057251	24.84117508	0.34296361	4317250	257371.890625	2109.36694336	2084.13842773
362	336	356.1791687	2097.89086914	476.76266479	25.33281136	0.34507686	4274440	255525.5	2097.41918945	2083.86547852
362	336	356.32598877	2092.50708008	481.73007202	26.15195656	0.34842876	4229880	253679.296875	2075.96191406	2083.59204102
362	336	356.47412109	2087.78222656	486.11456299	27.29357338	0.35138732	4198570	251255.3125	2057.42529297	2083.3190918
362	336	356.62304688	2085.19726563	488.50115967	28.44346619	0.3529976	4186470	247868.609375	2047.75378418	2083.0456543
362	336	356.77236938	2083.74072266	489.87631226	29.14898682	0.35391206	4176040	244098.234375	2041.546875	2082.77246094
362	336	356.921875	2083.00708008	490.58758545	29.7720871	0.35436815	4175630	240327.515625	2039.38439941	2082.49804688
362	336	357.07110596	2084.02661133	489.60125732	30.6209507	0.35373357	4191350	236557.28125	2042.98681641	2082.17993164
362	336	357.21969604	2086.41552734	487.34378052	31.27564049	0.35223851	4211950	232786.953125	2051.51611328	2081.79223633
362	336	357.36761475	2088.49291992	485.38272095	31.7265873	0.35094497	4223760	229017	2059.81787109	2081.4050293
362	336	357.51541138	2089.02392578	484.90478516	31.86507225	0.35060945	4220890	224574.9375	2062.07373047	2081.01782227
362	336	357.66351318	2087.92749023	485.9105835	31.88030815	0.35129926	4205840	219350.4375	2057.74780273	2080.63061523
362	336	357.81237793	2085.29638672	488.42910767	31.87221146	0.35293737	4183950	214008.140625	2047.88110352	2080.2434082
362	336	357.96176147	2083.58764648	490.1293335	31.85868454	0.35400435	4187130	208666.234375	2044.59204102	2079.85449219
362	336	358.1100769	2087.33886719	486.47369385	31.77207756	0.35166848	4231510	203324.453125	2055.33666992	2079.40771484
362	336	358.25683594	2092.5480957	481.53747559	31.68057632	0.3484076	4256930	197983.71875	2071.68994141	2078.92944336
362	336	358.40377808	2091.98925781	482.14328003	31.24191856	0.34876165	4235290	192588	2073.49829102	2078.45068359
362	336	358.55166626	2088.75170898	485.25894165	30.0734005	0.35077688	4217790	186619.328125	2060.70800781	2077.97216797
362	336	358.69955444	2088.85717773	485.07678223	28.51963234	0.3507131	4226160	180134.796875	2061.98046875	2077.4934082
362	336	358.84713745	2089.88378906	484.11306763	28.21705246	0.35007429	4233160	173650.359375	2065.37988281	2077.01489258
362	336	358.9944458	2090.46557617	483.55041504	28.01648712	0.34970844	4232160	167167.03125	2066.57910156	2076.53442383
362	336	359.14215088	2089.41162109	484.51068115	27.57795906	0.35037312	4214830	160682.421875	2061.80932617	2075.98461914
362	336	359.29074097	2086.27783203	487.57943726	27.35807419	0.35232386	4201820	154197.828125	2055.15942383	2075.42553711
362	336	359.43917847	2087.05200195	486.75808716	25.94611168	0.35184112	4212400	147555.78125	2054.30859375	2074.86694336
362	336	359.5871582	2088.21264648	485.61102295	23.54645348	0.35111836	4211230	140464.140625	2058.63818359	2074.30786133
362	336	359.73568726	2086.33325195	487.25427246	23.36491013	0.35229138	4166120	133085.0625	2050.55004883	2073.74853516
362	336	359.88690186	2076.79223633	496.43002319	23.2775135	0.35826975	4086550	125707.5	2014.65551758	2073.18920898
362	336	360.04110718	2066.96411133	505.97695923	23.37963486	0.36439046	4010270	118328.6640625	1976.66833496	2072.609375
362	336	360.19821167	2057.43237305	515.50012207	23.52957344	0.37035888	3952790	110949.21875	1944.62280273	2071.97753906
362	336	360.35690308	2052.12670898	520.7590332	23.5242672	0.37366235	3911660	103570.046875	1919.87634277	2071.34594727
362	336	360.5173645	2046.60107422	526.3996582	23.38181877	0.37712404	3873920	96023.46875	1900.43469238	2070.71362305
362	336	360.67913818	2042.31494141	530.83074951	24.2867012	0.37980464	3854500	88286.078125	1884.67468262	2070.08227539
362	336	360.84121704	2041.43078613	531.74951172	24.29034042	0.38035423	3853130	80525.4921875	1880.85656738	2069.45019531
362	336	361.00314331	2041.8918457	531.27233887	24.4067688	0.38006657	3856880	72763.390625	1882.32543945	2068.81762695
362	336	361.16494751	2042.33044434	530.81268311	25.16166878	0.37979397	3856440	65001.30078125	1883.07775879	2068.15454102
362	336	361.32687378	2041.91149902	531.25384521	25.60787964	0.38005504	3855210	57239.21875	1882.80358887	2067.48974609
362	336	361.4888	2041.97668457	531.17956543	26.07111359	0.38001391	3856490	49637.95703125	1882.75427246	2066.82446289
362	336	361.65057373	2042.21435547	530.93463135	26.99871635	0.37986618	3857990	42280.359375	1883.43261719	2066.15942383
362	336	361.81234741	2042.40771484	530.73730469	27.96024323	0.37974432	3859850	35010.1328125	1884.18188477	2065.49511719
362	336	361.97406006	2042.70263672	530.43127441	28.197752	0.37956113	3862280	27738.453125	1885.26501465	2064.82983398
362	336	362.13555908	2043.32788086	529.80603027	28.1874485	0.3791694	3872250	20466.77148438	1888.03601074	2064.17163086
362	336	362.29614258	2046.16577148	526.8548584	27.92504501	0.37738535	3914470	13195.09179688	1901.53833008	2063.51586914
362	336	362.45458984	2052.86547852	519.96984863	27.2358532	0.37321445	3957300	6134.27636719	1921.56652832	2062.86010742
362	336	362.61206055	2056.36865234	516.45129395	26.53034782	0.37102088	3960720	-425.29943848	1932.43969727	2062.20410156
362	336	362.77005005	2054.34643555	518.5022583	25.79010963	0.37227991	3933040	-6697.19677734	1927.45202637	2061.5480957
362	336	362.9296875	2049.1628418	523.79150391	25.49754524	0.37552267	3882070	-12970.33398438	1909.59460449	2060.89282227
362	336	363.09143066	2042.46252441	530.69671631	25.11165428	0.37971669	3840870	-19243.484375	1884.71459961	2060.25756836
362	336	363.25430298	2039.03137207	534.30639648	23.8570652	0.38185212	3832840	-25516.63867188	1872.63427734	2059.640625
362	336	363.41659546	2040.93676758	532.29455566	22.90073967	0.38065973	3871360	-31694.38671875	1881.65393066	2059.02368164
362	336	363.5765686	2048.14575195	524.77813721	22.69549942	0.37617028	3937360	-37204.66796875	1907.20166016	2058.40649414
362	336	363.73376465	2056.90087891	515.89825439	22.9445343	0.37068644	4000260	-42157.60546875	1937.91833496	2057.79003906
362	336	363.8890686	2063.30175781	509.52557373	23.84623337	0.36668277	4033230	-47111.4765625	1961.13720703	2057.17333984
362	336	364.04385376	2065.11108398	507.76290894	24.76223946	0.36555657	4028590	-52065.34765625	1968.87878418	2056.56787109
362	336	364.19927979	2062.98583984	509.86831665	25.02160072	0.36688659	4003090	-57019.24609375	1961.2623291	2056.00170898
362	336	364.35577393	2059.36230469	513.48150635	24.29833603	0.36914191	3974030	-61973.1171875	1947.4588623	2055.43554688
362	336	364.51345825	2055.4230957	517.42785645	22.80609131	0.37161079	3942230	-66292.9140625	1932.4720459	2054.86938477
362	336	364.67236328	2051.5390625	521.35308838	22.20080185	0.37404251	3914940	-69868.1953125	1918.37084961	2054.3034668
362	336	364.83218384	2048.58349609	524.37225342	22.23594856	0.3758831	3897030	-73327.7734375	1907.46936035	2053.73754883
362	336	364.99264526	2046.62805176	526.39300537	22.92458344	0.37710771	3884570	-76787.3203125	1900.13305664	2053.17260742
