Inline	Crossline	Time(ms)	Vp(Meter/second)	P_Impedance_rel(Kg/m2s)	P_Impedance(Kg/m2s)	Porosity(fraction)	Gamma_Ray(API)	Sonic(us/m)	Density(kg/m3)
442	1007	-22.24219322	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-22.08256149	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-21.92292786	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-21.76329422	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-21.60366249	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-21.44402885	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-21.28439522	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-21.12476349	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-20.96512985	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-20.80549622	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-20.64586449	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-20.48623276	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-20.32659721	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-20.16696548	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-20.00733185	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-19.84769821	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-19.68806648	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-19.52843094	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-19.36879921	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-19.20916557	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-19.04953384	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-18.88990211	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-18.73026848	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-18.57063293	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-18.41100121	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-18.25136948	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-18.09173584	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-17.93210411	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-17.77247047	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-17.61283493	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-17.45320511	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-17.29357147	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-17.13393784	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-16.9743042	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-16.81467056	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-16.65503883	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-16.4954071	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-16.33577347	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-16.17613983	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-16.0165062	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-15.85687542	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-15.69724274	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-15.5376091	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-15.37797451	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-15.21834183	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-15.0587101	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-14.89907646	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-14.73944378	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-14.57980919	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-14.42017555	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-14.26054573	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-14.10091209	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-13.94127846	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-13.78164482	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-13.62201118	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-13.46238041	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-13.30274677	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-13.14311409	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-12.9834795	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-12.82384586	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-12.66421604	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-12.50458241	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-12.34494877	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-12.18531513	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-12.0256815	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-11.86605072	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-11.70641708	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-11.5467844	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-11.38714981	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-11.22751617	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-11.06788635	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-10.90825272	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-10.74861908	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-10.58898449	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-10.42935181	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-10.26972103	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-10.11008739	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-9.9504528	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-9.79082012	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-9.63118649	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-9.47155571	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-9.31192303	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-9.15228748	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-8.9926548	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-8.83302212	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-8.67339039	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-8.51375771	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-8.35412312	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-8.19449043	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-8.0348568	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-7.87522554	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-7.71559286	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-7.55595827	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-7.39632511	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-7.23669195	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-7.07706118	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-6.91742754	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-6.75779343	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-6.59816027	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-6.43852663	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-6.27889633	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-6.1192627	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-5.95962811	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-5.8	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-5.64036179	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-5.48073149	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-5.32109785	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-5.16146326	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-5.00183058	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-4.84219694	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-4.68256664	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-4.52293301	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-4.36329842	1e30	1e30	1e30	1e30	1e30	1e30	1e30
442	1007	-4.20366573	1e30	-95468.59375	4090025	0.35725933	1e30	1e30	2078.38598633
442	1007	-4.0440321	1e30	-95938.09375	4090082.25	0.35725382	1e30	1e30	2078.39477539
442	1007	-3.88440132	1e30	-96388.125	4090140.5	0.35724825	1e30	1e30	2078.40356445
442	1007	-3.7247684	1e30	-96818.6015625	4090199.5	0.35724264	1e30	1e30	2078.41259766
442	1007	-3.56513357	1e30	-97229.4296875	4090258.75	0.35723698	1e30	1e30	2078.42163086
442	1007	-3.40550041	1e30	-97620.5	4090318.75	0.35723123	1e30	1e30	2078.4309082
442	1007	-3.24586725	1e30	-97991.7578125	4090379.25	0.35722545	1e30	1e30	2078.43994141
442	1007	-3.08623648	1e30	-98343.078125	4090440.5	0.35721964	1e30	1e30	2078.44946289
442	1007	-2.92660332	1e30	-98674.4140625	4090502.25	0.35721374	1e30	1e30	2078.45874023
442	1007	-2.76696873	1e30	-98985.703125	4090564.5	0.35720778	1e30	1e30	2078.46826172
442	1007	-2.60733557	1e30	-99276.8515625	4090627.5	0.35720176	1e30	1e30	2078.47802734
442	1007	-2.44770217	1e30	-99547.8203125	4090691.25	0.35719568	1e30	1e30	2078.48779297
442	1007	-2.28807163	1e30	-99798.546875	4090755.5	0.35718954	1e30	1e30	2078.49755859
442	1007	-2.12843442	1e30	-100028.9921875	4090820.5	0.35718334	1e30	1e30	2078.50732422
442	1007	-1.96880519	1e30	-100239.078125	4090886	0.35717708	1e30	1e30	2078.51733398
442	1007	-1.8091706	1e30	-100428.78125	4090952.5	0.35717073	1e30	1e30	2078.52758789
442	1007	-1.64953601	1e30	-100598.0703125	4091019.75	0.35716432	1e30	1e30	2078.5378418
442	1007	-1.48990679	1e30	-100746.875	4091087.25	0.35715786	1e30	1e30	2078.5480957
442	1007	-1.33026946	1e30	-100875.1953125	4091155.5	0.35715136	1e30	1e30	2078.55859375
442	1007	-1.17064023	1e30	-100982.9921875	4091224.75	0.35714474	1e30	1e30	2078.5690918
442	1007	-1.01100564	1e30	-101070.234375	4091294.75	0.35713807	1e30	1e30	2078.57983398
442	1007	-0.85137105	1e30	-101136.8984375	4091365.5	0.3571313	1e30	1e30	2078.59082031
442	1007	-0.69174188	1e30	-101182.9609375	4091436.75	0.35712451	1e30	1e30	2078.6015625
442	1007	-0.53210449	1e30	-101208.40625	4091509.25	0.35711762	1e30	1e30	2078.61279297
442	1007	-0.37247533	1e30	-101213.21875	4091582	0.35711065	1e30	1e30	2078.6237793
442	1007	-0.21284074	1e30	-101197.3828125	4091655.75	0.35710362	1e30	1e30	2078.63500977
442	1007	-0.05320612	1e30	-101160.8828125	4091730.5	0.35709652	1e30	1e30	2078.64624023
442	1007	0.10642304	1e30	-101103.7109375	4091806	0.35708928	1e30	1e30	2078.65771484
442	1007	0.26606044	1e30	-101025.8515625	4091882.5	0.35708201	1e30	1e30	2078.66943359
442	1007	0.42568958	1e30	-100927.3203125	4091959.25	0.35707465	1e30	1e30	2078.68115234
442	1007	0.58532417	1e30	-100808.09375	4092037.25	0.3570672	1e30	1e30	2078.69311523
442	1007	0.74495882	1e30	-100668.171875	4092116.25	0.35705972	1e30	1e30	2078.70507813
442	1007	0.90458792	1e30	-100507.546875	4092196	0.35705209	1e30	1e30	2078.71728516
442	1007	1.06422532	1e30	-100326.2265625	4092276.75	0.3570444	1e30	1e30	2078.72973633
442	1007	1.22385454	1e30	-100124.21875	4092358	0.35703662	1e30	1e30	2078.7421875
442	1007	1.38348913	1e30	-99901.5078125	4092440.5	0.35702875	1e30	1e30	2078.75463867
442	1007	1.54312372	1e30	-99658.1015625	4092524.25	0.35702083	1e30	1e30	2078.76733398
442	1007	1.70275283	1e30	-99394.015625	4092608.25	0.35701275	1e30	1e30	2078.78027344
442	1007	1.86239028	1e30	-99109.2421875	4092693.75	0.35700458	1e30	1e30	2078.79321289
442	1007	2.02201939	1e30	-98803.796875	4092780	0.35699636	1e30	1e30	2078.80639648
442	1007	2.18165421	1e30	-98477.6875	4092867.25	0.35698804	1e30	1e30	2078.81982422
442	1007	2.34128857	1e30	-98130.90625	4092955.5	0.35697961	1e30	1e30	2078.83325195
442	1007	2.5009191	1e30	-97763.484375	4093044.75	0.35697111	1e30	1e30	2078.84692383
442	1007	2.66055393	1e30	-97375.4140625	4093135	0.3569625	1e30	1e30	2078.8605957
442	1007	2.82018447	1e30	-96966.734375	4093226.25	0.35695377	1e30	1e30	2078.87451172
442	1007	2.97981906	1e30	-96537.4375	4093318.75	0.35694498	1e30	1e30	2078.88867188
442	1007	3.13945341	1e30	-96087.53125	4093412	0.35693604	1e30	1e30	2078.90283203
442	1007	3.29908395	1e30	-95617.0625	4093506.5	0.35692704	1e30	1e30	2078.91723633
442	1007	3.45871878	1e30	-95126.0078125	4093602	0.35691795	1e30	1e30	2078.93188477
442	1007	3.61834931	1e30	-94614.4375	4093698.5	0.35690871	1e30	1e30	2078.94677734
442	1007	3.7779839	1e30	-94082.3359375	4093796.25	0.35689941	1e30	1e30	2078.96166992
442	1007	3.93761826	1e30	-93529.7265625	4093895	0.35688996	1e30	1e30	2078.9765625
442	1007	4.09724903	1e30	-92956.6796875	4093995	0.35688046	1e30	1e30	2078.99194336
442	1007	4.25688362	1e30	-92363.171875	4094095.75	0.3568708	1e30	1e30	2079.00732422
442	1007	4.4165144	1e30	-91749.28125	4094198	0.35686105	1e30	1e30	2079.02294922
442	1007	4.57614899	1e30	-91115.0078125	4094301.25	0.35685122	1e30	1e30	2079.03857422
442	1007	4.7357831	1e30	-90460.3984375	4094405.5	0.35684127	1e30	1e30	2079.05444336
442	1007	4.89541388	1e30	-89785.53125	4094511	0.35683119	1e30	1e30	2079.07055664
442	1007	5.05504847	1e30	-89090.3984375	4094617.5	0.35682103	1e30	1e30	2079.08691406
442	1007	5.21467924	1e30	-88375.1171875	4094725.25	0.35681072	1e30	1e30	2079.10327148
442	1007	5.37431383	1e30	-87639.6953125	4094834.25	0.35680035	1e30	1e30	2079.11987305
442	1007	5.53394842	1e30	-86884.1953125	4094944.25	0.35678983	1e30	1e30	2079.13671875
442	1007	5.6935792	1e30	-86108.75	4095055.5	0.35677922	1e30	1e30	2079.15380859
442	1007	5.85321331	1e30	-85313.3515625	4095168	0.35676849	1e30	1e30	2079.17089844
442	1007	6.01284409	1e30	-84498.1640625	4095281.5	0.35675767	1e30	1e30	2079.18823242
442	1007	6.17247868	1e30	-83663.2265625	4095396	0.3567467	1e30	1e30	2079.20556641
442	1007	6.33211327	1e30	-82808.640625	4095511.75	0.35673565	1e30	1e30	2079.22338867
442	1007	6.49174404	1e30	-81934.5625	4095628.75	0.3567245	1e30	1e30	2079.24121094
442	1007	6.65137815	1e30	-81041.046875	4095747	0.35671324	1e30	1e30	2079.2590332
442	1007	6.81100893	1e30	-80128.3046875	4095866	0.35670185	1e30	1e30	2079.27734375
442	1007	6.97064352	1e30	-79196.3984375	4095986.5	0.35669038	1e30	1e30	2079.2956543
442	1007	7.13027811	1e30	-78245.5	4096108	0.35667878	1e30	1e30	2079.31420898
442	1007	7.28990889	1e30	-77275.8359375	4096230.5	0.35666707	1e30	1e30	2079.33300781
442	1007	7.44954348	1e30	-76287.5	4096354.25	0.35665527	13.90096188	1e30	2079.35180664
442	1007	7.60917425	1e30	-75280.765625	4096479	0.35664338	13.8992548	1e30	2079.37084961
442	1007	7.76880836	1e30	-74255.78125	4096604.75	0.35663137	13.89731216	1e30	2079.38989258
442	1007	7.92844296	1e30	-73212.7734375	4096731.75	0.35661927	13.89517307	1e30	2079.40942383
442	1007	8.08807373	1e30	-72152.0546875	4096859.5	0.35660705	13.89285851	1e30	2079.42871094
442	1007	8.24770832	1e30	-71073.7734375	4096988.25	0.35659477	13.89037323	1e30	2079.44848633
442	1007	8.40733814	1e30	-69978.3359375	4097118.5	0.35658237	13.88772488	1e30	2079.46826172
442	1007	8.56697369	1e30	-68865.9453125	4097249.25	0.35656989	13.8849144	1e30	2079.48828125
442	1007	8.72660828	1e30	-67736.9140625	4097381.25	0.35655731	13.88194942	1e30	2079.50830078
442	1007	8.8862381	1e30	-66591.6796875	4097514	0.35654464	13.87883472	1e30	2079.52856445
442	1007	9.04587269	1e30	-65430.48046875	4097648	0.35653189	13.87558365	1e30	2079.54907227
442	1007	9.20550346	1e30	-64253.82421875	4097782.25	0.35651907	13.87220764	1e30	2079.56958008
442	1007	9.36513901	1e30	-63062.02734375	4097917.5	0.35650617	13.86872864	1e30	2079.59008789
442	1007	9.52477264	1e30	-61855.5234375	4098053.75	0.35649318	13.86517429	1e30	2079.61083984
442	1007	9.68440342	1e30	-60634.8671875	4098190.5	0.35648012	13.86157036	1e30	2079.63183594
442	1007	9.84403801	1e30	-59400.41015625	4098328	0.35646701	13.85794067	1e30	2079.65258789
442	1007	10.00366783	1e30	-58152.80859375	4098466.5	0.35645384	13.8543005	1e30	2079.67382813
442	1007	10.16330338	1e30	-56892.49609375	4098605.25	0.3564406	13.85065365	1e30	2079.69482422
442	1007	10.32293797	1e30	-55620.046875	4098744.5	0.35642728	13.84698963	1e30	2079.71630859
442	1007	10.48256874	1e30	-54336.15234375	4098884.75	0.35641396	13.84329605	1e30	2079.73754883
442	1007	10.64220333	1e30	-53041.3125	4099025	0.35640055	13.83956337	1e30	2079.7590332
442	1007	10.80183411	1e30	-51736.32421875	4099166	0.35638714	13.83578205	1e30	2079.78051758
442	1007	10.9614687	1e30	-50421.76953125	4099307.25	0.35637367	13.83194351	1e30	2079.80200195
442	1007	11.12110233	1e30	-49098.3671875	4099448.75	0.35636017	13.82804203	1e30	2079.82348633
442	1007	11.28073311	1e30	-47766.98046875	4099590.5	0.35634667	13.82407761	1e30	2079.84521484
442	1007	11.44036865	1e30	-46428.25	4099732.5	0.35633314	13.82005501	1e30	2079.86669922
442	1007	11.6	1e30	-45083.125	4099874.75	0.35631961	13.81597424	1e30	2079.88842773
442	1007	11.75963306	1e30	-43732.3515625	4100016.75	0.35630608	13.8118391	1e30	2079.91015625
442	1007	11.91926765	1e30	-42376.85546875	4100158.75	0.35629252	13.80763912	1e30	2079.93164063
442	1007	12.07889843	1e30	-41017.72265625	4100301	0.35627899	13.80336	1e30	2079.95336914
442	1007	12.23853302	1e30	-39655.80859375	4100443.25	0.35626546	13.79898453	1e30	2079.97509766
442	1007	12.3981638	1e30	-38292.2421875	4100585.25	0.3562519	13.79449272	1e30	2079.99658203
442	1007	12.55779839	1e30	-36927.91796875	4100727.5	0.35623837	13.78986835	1e30	2080.01831055
442	1007	12.71743202	1e30	-35563.8203125	4100869.5	0.35622486	13.7851	1e30	2080.04003906
442	1007	12.8770628	1e30	-34201.0546875	4101011.75	0.35621127	13.7801857	1e30	2080.06152344
442	1007	13.03669834	1e30	-32840.47265625	4101153.75	0.35619774	13.77513409	1e30	2080.08325195
442	1007	13.19632912	1e30	-31483.20507813	4101296	0.35618421	13.76995564	1e30	2080.10498047
442	1007	13.35596275	1e30	-30130.13671875	4101438.25	0.35617065	13.76465988	1e30	2080.12646484
442	1007	13.51559734	1e30	-28782.25195313	4101580.25	0.35615712	13.75925827	1e30	2080.14819336
442	1007	13.67522812	1e30	-27440.61328125	4101722.75	0.35614359	13.75375748	1e30	2080.16992188
442	1007	13.83486271	1e30	-26106.00195313	4101865	0.35613003	13.74816608	1e30	2080.19165039
442	1007	13.99449348	1e30	-24779.44726563	4102007	0.3561165	13.74248886	1e30	2080.21313477
442	1007	14.15412807	1e30	-23461.6953125	4102149.25	0.35610297	13.73673439	1e30	2080.23486328
442	1007	14.31376171	1e30	-22153.56640625	4102291.25	0.35608941	13.73090935	1e30	2080.2565918
442	1007	14.47339249	1e30	-20855.93554688	4102433.75	0.35607588	13.72502136	1e30	2080.27807617
442	1007	14.63302803	1e30	-19569.41601563	4102575.75	0.35606232	13.71907711	1e30	2080.29980469
442	1007	14.79265881	1e30	-18294.84179688	4102718.25	0.35604879	13.71308804	1e30	2080.3215332
442	1007	14.95229244	1e30	-17032.7890625	4102860.5	0.35603526	13.70705891	1e30	2080.34301758
442	1007	15.11192799	1e30	-15783.89257813	4103002.5	0.35602176	13.70099449	1e30	2080.36474609
442	1007	15.27155876	1e30	-14548.84667969	4103145	0.35600817	13.69489574	1e30	2080.38647461
442	1007	15.4311924	1e30	-13328.0859375	4103287	0.35599464	13.68875694	1e30	2080.40795898
442	1007	15.59082699	1e30	-12122.23144531	4103429.5	0.35598111	13.68256664	1e30	2080.4296875
442	1007	15.75045872	1e30	-10931.76757813	4103572	0.35596755	13.67631721	1e30	2080.45141602
442	1007	15.91009235	1e30	-9757.0625	4103714	0.35595399	13.67	1e30	2080.47314453
442	1007	16.06972313	1e30	-8598.65332031	4103856.5	0.35594049	13.6636076	1e30	2080.49462891
442	1007	16.22935677	1e30	-7456.81201172	4103998.75	0.35592696	13.65713406	1e30	2080.51635742
442	1007	16.38899231	1e30	-6331.97558594	4104141.25	0.3559134	13.65058041	1e30	2080.53808594
442	1007	16.54862213	1e30	-5224.46044922	4104283.5	0.35589987	13.6439476	1e30	2080.55957031
442	1007	16.70825577	1e30	-4134.46679688	4104425.75	0.35588634	13.63724327	1e30	2080.58129883
442	1007	16.8678875	1e30	-3062.35571289	4104568	0.35587281	13.63047791	1e30	2080.60302734
442	1007	17.02752113	1e30	-2008.24145508	4104710.75	0.35585928	13.62365723	1e30	2080.62451172
442	1007	17.18715858	1e30	-972.39611816	4104852.75	0.35584575	13.61679173	1e30	2080.64624023
442	1007	17.34678841	1e30	45.01963806	4104995.25	0.35583219	13.60989189	1e30	2080.66796875
442	1007	17.50642204	1e30	1043.9510498	4105137.75	0.35581866	13.6029644	1e30	2080.68945313
442	1007	17.66605377	1e30	2024.19555664	4105279.75	0.35580513	13.59600925	1e30	2080.71118164
442	1007	17.82568741	1e30	2985.77612305	4105422.5	0.35579157	13.5890274	1e30	2080.73291016
442	1007	17.98532104	1e30	3928.56689453	4105565	0.35577807	13.58201981	1e30	2080.75463867
442	1007	18.14495277	1e30	4852.54101563	4105707	0.35576454	13.57498169	1e30	2080.77612305
442	1007	18.30458641	1e30	5757.76171875	4105849.5	0.35575101	13.56791401	1e30	2080.79785156
442	1007	18.46421623	1e30	6644.15722656	4105991.75	0.35573748	13.5608139	1e30	2080.81958008
442	1007	18.62385368	1e30	7511.85791016	4106134.5	0.35572392	13.55369282	1e30	2080.84106445
442	1007	18.78348732	1e30	8360.86132813	4106277	0.35571036	13.54655838	1e30	2080.86279297
442	1007	18.94311714	1e30	9191.24609375	4106419	0.35569686	13.53941536	1e30	2080.88452148
442	1007	19.10275269	1e30	10003.16894531	4106561.5	0.35568333	13.53227234	1e30	2080.90600586
442	1007	19.26238251	1e30	10796.66015625	4106704	0.3556698	13.52512836	1e30	2080.92773438
442	1007	19.42201614	1e30	11571.92773438	4106846.5	0.35565627	13.5179863	1e30	2080.94946289
442	1007	19.58165169	1e30	12329.05566406	4106989	0.35564271	13.51084328	1e30	2080.97094727
442	1007	19.74128151	1e30	13068.20410156	4107131.25	0.35562921	13.50370121	1e30	2080.99267578
442	1007	19.90091705	1e30	13789.59472656	4107274	0.35561568	13.49655533	1e30	2081.0144043
442	1007	20.06054688	1e30	14493.33496094	4107416.25	0.35560215	13.48940372	1e30	2081.03613281
442	1007	20.22018242	1e30	15179.68164063	4107559	0.35558861	13.48224258	1e30	2081.05761719
442	1007	20.37981796	1e30	15848.77636719	4107701.5	0.35557508	13.47507095	1e30	2081.0793457
442	1007	20.53944778	1e30	16500.828125	4107843.75	0.35556152	13.46789169	1e30	2081.10107422
442	1007	20.69908142	1e30	17136.09765625	4107986.5	0.35554799	13.46070576	1e30	2081.12255859
442	1007	20.85871315	1e30	17754.74414063	4108128.75	0.35553449	13.45352364	1e30	2081.14428711
442	1007	21.01834679	1e30	18357.04492188	4108271.5	0.35552096	13.44634342	1e30	2081.16601563
442	1007	21.17798042	1e30	18943.17773438	4108414	0.35550743	13.43916893	1e30	2081.1875
442	1007	21.33761215	1e30	19513.37695313	4108556.25	0.3554939	13.4319973	1e30	2081.20922852
442	1007	21.4972477	1e30	20067.9140625	4108699	0.35548037	13.42483044	1e30	2081.23095703
442	1007	21.65687752	1e30	20606.96289063	4108841.5	0.35546684	13.41766548	1e30	2081.25244141
442	1007	21.81651306	1e30	21130.81445313	4108984	0.35545331	13.41050529	1e30	2081.27416992
442	1007	21.9761467	1e30	21639.66015625	4109126.5	0.35543978	13.40334797	1e30	2081.29589844
442	1007	22.13577652	1e30	22133.7265625	4109269	0.35542625	13.39619827	1e30	2081.31762695
442	1007	22.29541206	1e30	22613.28320313	4109412	0.35541272	13.38905525	1e30	2081.33911133
442	1007	22.45504189	1e30	23078.50585938	4109554.25	0.35539919	13.3819294	1e30	2081.36083984
442	1007	22.61467743	1e30	23529.66601563	4109697	0.35538566	13.37482643	1e30	2081.38232422
442	1007	22.77431107	1e30	23966.95117188	4109839.5	0.35537213	13.36775494	1e30	2081.40405273
442	1007	22.93394089	1e30	24390.57617188	4109982	0.35535863	13.36071777	1e30	2081.42578125
442	1007	23.09357834	1e30	24800.78515625	4110124.5	0.3553451	13.35371113	1e30	2081.44750977
442	1007	23.25320816	1e30	25197.73828125	4110267.25	0.35533157	13.34672642	1e30	2081.46899414
442	1007	23.4128418	1e30	25581.6796875	4110409.75	0.35531804	13.33975601	1e30	2081.49072266
442	1007	23.57247734	1e30	25952.77539063	4110552.25	0.35530451	13.33279419	1e30	2081.51245117
442	1007	23.73210716	1e30	26311.21484375	4110695	0.35529098	13.32583332	1e30	2081.53393555
442	1007	23.8917408	1e30	26657.20507813	4110837.75	0.35527745	13.31887245	1e30	2081.55566406
442	1007	24.05137253	1e30	26990.89257813	4110980.25	0.35526392	13.3119154	1e30	2081.57739258
442	1007	24.21100616	1e30	27312.4765625	4111123.25	0.35525039	13.30496979	1e30	2081.59912109
442	1007	24.3706398	1e30	27622.09179688	4111265.75	0.35523686	13.29804611	1e30	2081.62036133
442	1007	24.53027153	1e30	27919.90234375	4111408.25	0.35522336	13.29116249	1e30	2081.64233398
442	1007	24.68990707	1e30	28206.07421875	4111551	0.35520986	13.284338	1e30	2081.6640625
442	1007	24.8495369	1e30	28480.71679688	4111693.75	0.3551963	13.27760029	1e30	2081.68554688
442	1007	25.00917244	1e30	28744.00195313	4111836.5	0.35518277	13.27097416	1e30	2081.70703125
442	1007	25.16880608	1e30	28996.0234375	4111979	0.35516924	13.26448059	1e30	2081.72900391
442	1007	25.32843781	1e30	29236.9140625	4112121.75	0.35515571	13.25812626	1e30	2081.75048828
